ticker,sector,quarter,role,speaker,sentence,topic_id,topic_label
BAJAJFIN,NBFC,Q4FY25,Analyst,Abhishek Murarka,"Yes, so there, your number is gross loan provisions of INR 2,126 crores and then",0,Cost & Sales Performance
BAJAJFIN,NBFC,Q4FY25,Analyst,Abhishek Murarka,"And just the annual number, INR 7,934 that works out to 175.",0,Cost & Sales Performance
BAJAJFIN,NBFC,Q4FY25,Analyst,Abhishek Murarka,"So now in this 145 to 160, as you said this takes into account the de-",0,Cost & Sales Performance
BAJAJFIN,NBFC,Q4FY25,Analyst,Abhishek Murarka,"If anything comes up second half or something, then this may go up depending on",1,Analyst Q&A
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,I would just say the more important point or a meta point in this is we are entering,-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Management,Sandeep Jain,So I think what Rajeev is trying to say is some level of conservatism in terms of,3,Management Commentary
BAJAJFIN,NBFC,Q4FY25,Management,"We have to wait and see how situation evolves eventually.
Rajeev Jain","No, I'm also making a point that we have tailwinds on credit cost.",0,Cost & Sales Performance
BAJAJFIN,NBFC,Q4FY25,Analyst,Shreya Shivani,My question is on the long-term guidance of,-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Analyst,Shreya Shivani,"So for FY27 also, as per my math, you will need a NIM expansion also or at least a",-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"See, the answer is to the second part is, no.",1,Analyst Q&A
BAJAJFIN,NBFC,Q4FY25,Management,Sandeep Jain,"And just to help you with the math on 4.6%, the guidance metric for the next",-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Analyst,Kunal Shah,"So on the growth guidance, 22% to 24% apart from SME, which is almost",0,Cost & Sales Performance
BAJAJFIN,NBFC,Q4FY25,Management,Sandeep Jain,"So Kunal, the idea would be to maintain the portfolio mix.",3,Management Commentary
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"Just the last point I'll make, Kunal, if you plot Panel 63 of composition of our",3,Management Commentary
BAJAJFIN,NBFC,Q4FY25,Analyst,Piran Engineer,Congrats on the really strong set of numbers.,2,Business Opportunities
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"So Piran, if you recall, in Q3, I made a point that I'm not necessarily a very big",1,Analyst Q&A
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"For new businesses, it's a metric that we drive.",-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Analyst,Kuntal Shah,One is what kind of capex or investment we are going into AI,-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"Kuntal, yes, so benefits, as I said, consumers and employees both should",-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"Otherwise, it will become a new added metric.",-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Analyst,Anurag Chottani,"Yes Kuntal, Rajeev covered a lot of use cases.",3,Management Commentary
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"You will experience, Kuntal, as consumers, on the app very soon, AI summaries will",3,Management Commentary
BAJAJFIN,NBFC,Q4FY25,Analyst,"We are in the process of implementing.
Anurag Chottani","Last year, we processed -- on peak of Diwali on a single",3,Management Commentary
BAJAJFIN,NBFC,Q4FY25,Analyst,Viral Shah,I have 2 questions more connected to each other.,1,Analyst Q&A
BAJAJFIN,NBFC,Q4FY25,Analyst,Viral Shah,So first thing is when I look at,1,Analyst Q&A
BAJAJFIN,NBFC,Q4FY25,Management,Sandeep Jain,So I think your assessment is correct versus 165 to 175 that Rajeev -- that becomes,3,Management Commentary
BAJAJFIN,NBFC,Q4FY25,Analyst,Shubhranshu Mishra,"The first one is, how do we split the opex into cost of",-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"Shubhranshu, I need AI for all the 3 questions.",6,Operational Updates
BAJAJFIN,NBFC,Q4FY25,Management,Sandeep Jain,"So on the opex side, I think the results sheet carries additional breakups in",-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Analyst,Omkar,"So in the Investor meet, which you do every year, you have guided that it's not",0,Cost & Sales Performance
BAJAJFIN,NBFC,Q4FY25,Management,Sandeep Jain,I think the long-term guidance that we give at this point in time is between 22%,-1,General Discussion
BAJAJFIN,NBFC,Q4FY25,Management,Rajeev Jain,"I'll just make a point that, look, for INR100,000 crore addition in balance sheet, the",0,Cost & Sales Performance
BAJAJFIN,NBFC,Q4FY25,Analyst,Ajit Kumar,"Thank you, Rajeev, Sandeep and Bajaj Finance team.",-1,General Discussion
HDFC,Banking,Q1FY25,Management,"Vaidyanathan.
Srinivasan Vaidyanathan",Good evening and welcome to all the participants today.,2,Business Opportunities
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,Thank you Srini and thank you all in the call to join us on a Saturday evening.,2,Business Opportunities
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,We go straight to Q&A; we can open it up and proceed.,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,So we are seeing some amount of healthy demand from the rural side.,-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Rikin Shah,"The first one, notice that the CRB loan classification has been",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"One, on the rejig of the portfolio, you'll see it on Page 11.",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Analyst,Rikin Shah,But has the business allocation to different heads also been rejigged along with this?,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Bhavin Lakhpatwala,"Rikin, the respective product heads, like for example, the SLI head is continuing to be the same",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"If you do a settlement, one-time settlement, it's now part of the NPA.",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Rikin Shah,How does that behave in the next 12 to 24,0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"Credit costs, normally, in the June and December quarters are slightly elevated, because of the agri",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Pranav,The bank hasn't really gained CASA market share or,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"Pranav, let me answer this and then Srini can sort of complement what I'm trying to tell.",3,Management Commentary
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,I think the segment that they cater to is about a notch or two below,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"One other aspect of what you had asked also, Pranav, if I venture to say, in our customer base,",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Pranav,Just a quick follow-up on the CASA one.,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"No, I don't think, Pranav, if I have understood you right, are you saying that the slowdown in",3,Management Commentary
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"You see, the thing is, corporate contributes to just a very smaller segment or proportion",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Kunal Shah,So in annual report also you have indicated that you have,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"See, on the employee front, while I think Srini and the team will give you greater colour.",3,Management Commentary
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"A lot of the people, we have added in the sales force.",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"That is part of the approach, both asset sales",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"That is, as I said, that is the thing.",1,Analyst Q&A
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"I mean, see, the thing is I am not sort of here to say that I",1,Analyst Q&A
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"I think you answered the segment of growth, if any specific segment.",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"That I have just mentioned a few questions ago, Kunal.",3,Management Commentary
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,I mentioned about the fact that where we,1,Analyst Q&A
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"Even in this quarter, we did see approximately 1,000 people migration from back office to front",1,Analyst Q&A
HDFC,Banking,Q1FY25,Analyst,Kunal Shah,"And lastly, with respect to margins, so maybe what would be the average duration of",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"See, we have a significant portion of deposits, which are call it 12 to 18",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Analyst,Rahul Jain,This first question is on the loan growth.,0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"See, the disbursal growth in mortgages, if you see, is consciously down.",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Analyst,Rahul Jain,"And so it's fair to assume that by the time we get into the second and third quarter,",1,Analyst Q&A
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"See, fee income this quarter has been subdued due to the third-party distribution fees.",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,"And again we believe it is timing through the year that this quarter industry-wide we did not see
much of that third-party distribution fees coming through or distribution sales coming through
there by the fees. But the overall outlook for the full year in terms of the distribution remains quite
optimistic and quite strong.
Rahul Jain",So disbursal growth and loan growth in second and third quarter should start getting similar.,0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"No, I don't want to give one particular outlook, but then certainly it depends.",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Rahul Jain,Just one last question and more a directional question on cost-to-income except actually,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"Cost-to-income is always a priority, even at the rate of growth that we aspire to do.",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Analyst,Abhishek Murarka,"Hi, good evening and thanks for taking my question.",2,Business Opportunities
HDFC,Banking,Q1FY25,Analyst,Abhishek Murarka,"Sashi, you said that there's a bit of a breather",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"See, I'm going to take that, Abhishek, from a CD ratio.",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Abhishek Murarka,"Yes, Srini, the thought was that actually with now a little bit of leeway, if you target something a",3,Management Commentary
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"But as I said, it will have a certain amount of",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Abhishek Murarka,"And the second question is on this contingent provision of INR1,700",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"Abhishek, we should look at what is contingent provision.",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Abhishek Murarka,"And finally, can you give some colour on asset quality and outlook on asset quality in PL,",3,Management Commentary
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"While Srini may probably give some numbers, if at all he does, but I can tell you that that continues",3,Management Commentary
HDFC,Banking,Q1FY25,Management,"I think this is something that we are proud of.
Srinivasan Vaidyanathan","On the particular number, if you look at the NPA on the retail segment excluding agri, it’s at about",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Abhishek Murarka,So essentially you’re saying there’s no real stress and it’s stable.,0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Analyst,Chintan,Can I ask you a couple of detailed questions from your 20F?,2,Business Opportunities
HDFC,Banking,Q1FY25,Analyst,Chintan,"The first one is last quarter, you had",1,Analyst Q&A
HDFC,Banking,Q1FY25,Management,Bhavin Lakhpatwala,"Chintan, that 20F is a consolidation of all the subsidiaries.",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Bhavin Lakhpatwala,If you look at any numbers there and,0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Bhavin Lakhpatwala,"If you see the borrowings that we do give a breakup, we constantly have something which comes",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"Even if there are opportunities, you have to take a fair value",1,Analyst Q&A
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"On the PSL, you touched upon the PSL.",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"Yes, right, PSL is an active management book in terms",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"Even as we speak, I think, we are reasonably Comfortable at an overall private sector portfolio",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,The the only thing we always look for to get is the small and marginal farmer and the micro,-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Chintan,"Will 2Q be the trough of NIMS for the bank, given that a",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Bhavin Lakhpatwala,It will depend on if there is another rate cut coming or not during the year.,-1,General Discussion
HDFC,Banking,Q1FY25,Management,Bhavin Lakhpatwala,"Then you should expect that to happen subject to repricing on the liability side, which should come",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"The deposit costs are managed deposit costs, and the deposit costs do not reflect yet fully pricing",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"Having said that, I sort of mentioned in the past, liabilities are more fixed in nature.",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"I would urge to look at these things only annually, not quarterly.",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Sashidhar Jagdishan,"Which is what you have been mentioning, even in your last earnings call.",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Piran Engineer,"Most of my questions are answered, just a couple of",-1,General Discussion
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"Look, again, it's a question of the overall credit cost in the industry or at the bank remains pretty",-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Piran Engineer,"But there's nothing on the horizon, at least in the foreseeable future that we see?",1,Analyst Q&A
HDFC,Banking,Q1FY25,Analyst,Piran Engineer,"And just secondly, in terms of fixed rate lending products, like car loans,",0,Cost & Sales Performance
HDFC,Banking,Q1FY25,Management,Bhavin Lakhpatwala,Because there's a large segment there and different players,-1,General Discussion
HDFC,Banking,Q1FY25,Analyst,Piran Engineer,Thank you and wish you all the best.,2,Business Opportunities
HDFC,Banking,Q1FY25,Management,Srinivasan Vaidyanathan,"If you have any more questions, queries, comments",-1,General Discussion
HDFC,Banking,Q2FY25,Management,Srinivasan Vaidyanathan,"Good evening, and welcome to all the participants on a very busy day.",2,Business Opportunities
HDFC,Banking,Q2FY25,Management,Sashidhar Jagdishan,"First, let me wish all of you Shubha Dhanteras and Shubha Deepavali.",3,Management Commentary
HDFC,Banking,Q2FY25,Analyst,"Mahrukh Adajania from Nuvama Wealth. Please go ahead.
Mahrukh Adajania","My first question is on the recoveries in the NPL movement, they look",-1,General Discussion
HDFC,Banking,Q2FY25,Management,Srinivasan Vaidyanathan,"The recoveries, I have a one-off there, where there was an NPA, which performed satisfactorily",-1,General Discussion
HDFC,Banking,Q2FY25,Management,Srinivasan Vaidyanathan,"1.4% was the prior quarter NPA, we ended up at 1.24%, about 10 basis points was",-1,General Discussion
HDFC,Banking,Q2FY25,Analyst,Mahrukh Adajania,"And then in terms of margins, you had been guiding that the exit",0,Cost & Sales Performance
HDFC,Banking,Q2FY25,Management,Srinivasan Vaidyanathan,"If you look at the yield on assets,",-1,General Discussion
HDFC,Banking,Q2FY25,Analyst,Mahrukh Adajania,And how do you view the deposit growth?,0,Cost & Sales Performance
HDFC,Banking,Q2FY25,Management,Srinivasan Vaidyanathan,"See, our LDR, we started the year at about 96 and",3,Management Commentary
HDFC,Banking,Q2FY25,Management,Sashidhar Jagdishan,It is obvious you are seeing this kind of a buildup of the capital ratios in the,-1,General Discussion
